Device Name (ID),Alarm Type,Fleet,Alarm Status,Begin Time,Start position,End Time,End position,Start details,End Details,Start Speed,End Speed,Reporting time,Alarm duration,Re-upload,Process User,Process Time,Process memo,Remark
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:23:51,"-78.83329,-7.205592",21/01/2026 23:23:51,"-78.83329,-7.205592",NO:hdd ; State:L3_Cannot overwrite ; satellites:10,,43.1 km/h,43.1 km/h,21/01/2026 23:23:51,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:23:40,"-76.972183,-12.068645",21/01/2026 23:23:40,"-76.972183,-12.068645",NO:sd2 ; State:L1_Disk failure ; satellites:16,,6.03 km/h,6.03 km/h,21/01/2026 23:23:42,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:23:38,"-78.283249,-9.507954",21/01/2026 23:23:38,"-78.283249,-9.507954",NO:sd1 ; State:L1_Damage ; satellites:8,,23.86 km/h,23.86 km/h,22/01/2026 05:57:41,0 s,Yes,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:23:38,"-78.283249,-9.507954",21/01/2026 23:23:38,"-78.283249,-9.507954",NO:hdd ; State:L1_Lost ; satellites:8,,23.86 km/h,23.86 km/h,22/01/2026 05:57:41,0 s,Yes,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:23:36,"-78.834404,-7.207078",21/01/2026 23:23:36,"-78.834404,-7.207078",NO:hdd ; State:L1_Damage ; satellites:10,,48.04 km/h,48.04 km/h,21/01/2026 23:23:37,0 s,No,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 23:23:19,"-71.676712,-16.262936",21/01/2026 23:23:19,"-71.676712,-16.262936",NO:hdd ; State:L1_Lost ; satellites:17,,0.0 km/h,0.0 km/h,22/01/2026 07:40:35,0 s,Yes,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 23:23:13,"-71.676712,-16.262936",21/01/2026 23:23:13,"-71.676712,-16.262936",NO:hdd ; State:L1_Damage ; satellites:17,,0.0 km/h,0.0 km/h,22/01/2026 07:40:35,0 s,Yes,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:22:54,"-78.837044,-7.21037",21/01/2026 23:22:54,"-78.837044,-7.21037",NO:sd1 ; State:L1_Lost ; satellites:9,,46.65 km/h,46.65 km/h,21/01/2026 23:23:36,0 s,No,,,,Pending
BAN-786_EVO4(8045473902),Storage Error,Primax_Gas,Alarm End,21/01/2026 23:22:13,"-76.919884,-12.020019",21/01/2026 23:22:13,"-76.919884,-12.020019",NO:sd1 ; State:L1_Damage ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 23:22:13,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:22:02,"-76.972023,-12.068216",21/01/2026 23:22:02,"-76.972023,-12.068216",NO:sd2 ; State:L1_Disk failure ; satellites:17,,6.4 km/h,6.4 km/h,21/01/2026 23:22:04,0 s,No,,,,Pending
AUH-927_EVO4(8045149684),Storage Error,Primax_Gas,Alarm End,21/01/2026 23:21:48,"-76.919708,-12.02035",21/01/2026 23:21:48,"-76.919708,-12.02035",NO:sd1 ; State:L1_Damage ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 23:21:48,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:21:00,"-78.84259,-7.219831",21/01/2026 23:21:00,"-78.84259,-7.219831",NO:hdd ; State:L1_Lost ; satellites:11,,48.39 km/h,48.39 km/h,21/01/2026 23:21:00,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:20:49,"-78.843376,-7.220797",21/01/2026 23:20:49,"-78.843376,-7.220797",NO:sd1 ; State:L1_Lost ; satellites:9,,49.45 km/h,49.45 km/h,21/01/2026 23:20:49,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:20:49,"-78.843376,-7.220797",21/01/2026 23:20:49,"-78.843376,-7.220797",NO:hdd ; State:L1_Lost ; satellites:9,,49.45 km/h,49.45 km/h,21/01/2026 23:20:49,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:20:34,"-78.844971,-7.221833",21/01/2026 23:20:34,"-78.844971,-7.221833",NO:hdd ; State:L1_Damage ; satellites:8,,50.8 km/h,50.8 km/h,21/01/2026 23:20:35,0 s,No,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 23:20:10,"-71.676712,-16.262936",21/01/2026 23:20:10,"-71.676712,-16.262936",NO:hdd ; State:L1_Damage ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 23:21:23,0 s,No,,,,Pending
BTB-897_EVO(8047182030),Storage Error,SERVOSA,Alarm End,21/01/2026 23:20:04,"-72.101013,-17.001217",21/01/2026 23:20:04,"-72.101013,-17.001217",NO:sd3 ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 23:20:07,0 s,No,,,,Pending
CEV-730_EVO(8049385979),Storage Error,HAGEMSA,Alarm End,21/01/2026 23:19:44,"-71.782074,-16.528597",21/01/2026 23:19:44,"-71.782074,-16.528597",NO:sd4 ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 23:19:45,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:19:09,"-78.848122,-7.224025",21/01/2026 23:19:09,"-78.848122,-7.224025",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 23:19:09,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:19:00,"-76.971962,-12.067965",21/01/2026 23:19:00,"-76.971962,-12.067965",NO:sd2 ; State:L1_Damage ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 23:19:02,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:19:00,"-76.971962,-12.067965",21/01/2026 23:19:00,"-76.971962,-12.067965",NO:sd2 ; State:L1_Disk failure ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 23:19:02,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:18:35,"-78.848122,-7.224025",21/01/2026 23:18:35,"-78.848122,-7.224025",NO:hdd ; State:L1_Damage ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 23:18:35,0 s,No,,,,Pending
BYA-854_EVO(8046899204),Storage Error,SATURNO CERRO LINDO,Alarm End,21/01/2026 23:18:22,"-76.511948,-12.856735",21/01/2026 23:18:22,"-76.511948,-12.856735","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:14",,73.48 km/h,73.48 km/h,21/01/2026 23:18:24,0 s,No,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 23:18:11,"-71.676712,-16.262936",21/01/2026 23:18:11,"-71.676712,-16.262936",NO:hdd ; State:L1_Damage ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 23:21:23,0 s,Yes,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:18:04,"-78.272583,-9.486963",21/01/2026 23:18:04,"-78.272583,-9.486963",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:17,,23.27 km/h,23.27 km/h,22/01/2026 05:57:40,0 s,Yes,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:17:04,"-76.971909,-12.067773",21/01/2026 23:17:04,"-76.971909,-12.067773",NO:sd2 ; State:L1_Disk failure ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 23:17:06,0 s,No,,,,Pending
AZM-732_EVO4(9053069196),Storage Error,NUMAY,Alarm End,21/01/2026 23:16:17,"-78.533951,-6.965217",21/01/2026 23:16:17,"-78.533951,-6.965217",NO:sd1 ; State:L1_Damage ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 23:16:17,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:15:44,"-78.279541,-9.484695",21/01/2026 23:15:44,"-78.279541,-9.484695",NO:hdd ; State:L1_Damage ; satellites:16,,32.61 km/h,32.61 km/h,22/01/2026 05:57:40,0 s,Yes,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:15:12,"-78.857491,-7.225312",21/01/2026 23:15:12,"-78.857491,-7.225312",NO:hdd ; State:L1_Damage ; satellites:9,,45.84 km/h,45.84 km/h,21/01/2026 23:15:13,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:15:07,"-78.281708,-9.484081",21/01/2026 23:15:07,"-78.281708,-9.484081",NO:hdd ; State:L1_Lost ; satellites:16,,27.78 km/h,27.78 km/h,22/01/2026 05:57:40,0 s,Yes,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:14:50,"-78.859581,-7.22406",21/01/2026 23:14:50,"-78.859581,-7.22406",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:9,,45.84 km/h,45.84 km/h,21/01/2026 23:14:50,0 s,No,,,,Pending
AKP-734_DASH(9053087735),Storage Error,TRANS. SAN GABRIEL,Alarm End,21/01/2026 23:14:23,"-77.281082,-11.589303",21/01/2026 23:14:23,"-77.281082,-11.589303","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:15",,14.67 km/h,14.67 km/h,21/01/2026 23:14:24,0 s,No,,,,Pending
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 23:14:05,"-78.531975,-6.966712",21/01/2026 23:14:05,"-78.531975,-6.966712",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 23:14:05,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:14:04,"-76.971718,-12.067106",21/01/2026 23:14:04,"-76.971718,-12.067106",NO:sd2 ; State:L1_Damage ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 23:14:06,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:14:04,"-76.971733,-12.067153",21/01/2026 23:14:04,"-76.971733,-12.067153",NO:sd2 ; State:L1_Disk failure ; satellites:16,,4.73 km/h,4.73 km/h,21/01/2026 23:14:06,0 s,No,,,,Pending
VDZ-853_EVO4(3070912791),Storage Error,CALEB,Alarm End,21/01/2026 23:13:37,"-76.963211,-12.199478",21/01/2026 23:13:37,"-76.963211,-12.199478",NO:sd1 ; State:L1_Lost ; satellites:20,,0.0 km/h,0.0 km/h,21/01/2026 23:13:39,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:13:25,"-78.870796,-7.2247",21/01/2026 23:13:25,"-78.870796,-7.2247",NO:sd1 ; State:L1_Lost ; satellites:10,,50.69 km/h,50.69 km/h,21/01/2026 23:14:36,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:13:17,"-78.291008,-9.481455",21/01/2026 23:13:17,"-78.291008,-9.481455",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:15,,16.65 km/h,16.65 km/h,22/01/2026 05:57:40,0 s,Yes,,,,Pending
BSE-825_EVO(9053657917),Storage Error,SERVOSA,Alarm End,21/01/2026 23:12:59,"0.0,0.0",21/01/2026 23:12:59,"0.0,0.0",NO:HDD ; State:L3_The disk cannot be mounted ; satellites:0,,0.0 km/h,0.0 km/h,21/01/2026 23:13:01,0 s,No,,,,Pending
CEV-730_EVO(8049385979),Storage Error,HAGEMSA,Alarm End,21/01/2026 23:12:31,"-71.782234,-16.528702",21/01/2026 23:12:31,"-71.782234,-16.528702",NO:sd4 ; State:L1_Lost ; satellites:12,,0.0 km/h,0.0 km/h,21/01/2026 23:12:32,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:12:17,"-78.878044,-7.22641",21/01/2026 23:12:17,"-78.878044,-7.22641",NO:hdd ; State:L3_Cannot overwrite ; satellites:10,,39.49 km/h,39.49 km/h,21/01/2026 23:14:35,0 s,Yes,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:12:08,"-76.971687,-12.066995",21/01/2026 23:12:08,"-76.971687,-12.066995",NO:sd2 ; State:L1_Disk failure ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 23:12:10,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:12:02,"-78.879143,-7.226772",21/01/2026 23:12:02,"-78.879143,-7.226772",NO:hdd ; State:L1_Damage ; satellites:10,,41.92 km/h,41.92 km/h,21/01/2026 23:14:35,0 s,Yes,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:11:57,"-76.971687,-12.066995",21/01/2026 23:11:57,"-76.971687,-12.066995",NO:sd2 ; State:L2_Write block failed ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 23:11:59,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:11:33,"-78.882889,-7.227028",21/01/2026 23:11:33,"-78.882889,-7.227028",NO:hdd ; State:L1_Lost ; satellites:11,,50.48 km/h,50.48 km/h,21/01/2026 23:14:35,0 s,Yes,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:11:20,"-78.88459,-7.226627",21/01/2026 23:11:20,"-78.88459,-7.226627",NO:sd1 ; State:L1_Lost ; satellites:11,,67.08 km/h,67.08 km/h,21/01/2026 23:14:32,0 s,Yes,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:11:20,"-78.88459,-7.226627",21/01/2026 23:11:20,"-78.88459,-7.226627",NO:hdd ; State:L1_Lost ; satellites:11,,67.08 km/h,67.08 km/h,21/01/2026 23:14:35,0 s,Yes,,,,Pending
CAQ-767_EVO4(8045163701),Storage Error,ENGINEERING,Alarm End,21/01/2026 23:10:34,"-71.403618,-14.78616",21/01/2026 23:10:34,"-71.403618,-14.78616",NO:sd1 ; State:L1_Damage ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 23:10:34,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:10:25,"-78.296089,-9.477195",21/01/2026 23:10:25,"-78.296089,-9.477195",NO:hdd ; State:L1_Damage ; satellites:16,,20.9 km/h,20.9 km/h,22/01/2026 05:57:40,0 s,Yes,,,,Pending
BRT-919_EVO(5047564750),Storage Error,NOATUM,Alarm End,21/01/2026 23:09:43,"-74.839432,-15.511902",21/01/2026 23:09:43,"-74.839432,-15.511902","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:13",,0.0 km/h,0.0 km/h,21/01/2026 23:40:49,0 s,Yes,,,,Pending
BRS-909_EVO(9053657271),Storage Error,NOATUM,Alarm End,21/01/2026 23:09:13,"-72.854324,-16.548273",21/01/2026 23:09:13,"-72.854324,-16.548273",NO:hdd ; State:L1_Lost ; satellites:6,,0.0 km/h,0.0 km/h,22/01/2026 04:05:25,0 s,Yes,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:09:09,"-76.971657,-12.066895",21/01/2026 23:09:09,"-76.971657,-12.066895",NO:sd2 ; State:L1_Damage ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 23:09:11,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:09:09,"-76.971657,-12.066895",21/01/2026 23:09:09,"-76.971657,-12.066895",NO:unknow ; State:L1_Disk failure ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 23:09:11,0 s,No,,,,Pending
BUD-709_EVO(6063465128),Storage Error,SATURNO CATALINA HUANCA,Alarm End,21/01/2026 23:09:01,"-76.168068,-13.670403",21/01/2026 23:09:01,"-76.168068,-13.670403","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:17",,72.7 km/h,72.7 km/h,21/01/2026 23:09:03,0 s,No,,,,Pending
BMA-918_EVO4(3072936970),Storage Error,TLI,Alarm End,21/01/2026 23:08:45,"-77.126701,-11.970027",21/01/2026 23:08:45,"-77.126701,-11.970027",NO:sd1 ; State:L1_Lost ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 23:08:46,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:08:19,"-78.301514,-9.477593",21/01/2026 23:08:19,"-78.301514,-9.477593",NO:hdd ; State:L1_Lost ; satellites:16,,0.0 km/h,0.0 km/h,22/01/2026 05:57:39,0 s,Yes,,,,Pending
BBT-751_EVO4(8045156101),Storage Error,Primax_Gas,Alarm End,21/01/2026 23:07:49,"-76.919838,-12.020102",21/01/2026 23:07:49,"-76.919838,-12.020102",NO:sd1 ; State:L1_Damage ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 23:07:50,0 s,No,,,,Pending
BKK-834_EVO(8047693838),Storage Error,NOATUM,Alarm End,21/01/2026 23:07:48,"-74.839294,-15.511873",21/01/2026 23:07:48,"-74.839294,-15.511873","NO:HDD ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:16",,0.0 km/h,0.0 km/h,21/01/2026 23:41:03,0 s,Yes,,,,Pending
BTB-897_EVO(8047182030),Storage Error,SERVOSA,Alarm End,21/01/2026 23:07:14,"0.0,0.0",21/01/2026 23:07:14,"0.0,0.0",NO:sd3 ; State:L1_Lost ; satellites:0,,0.0 km/h,0.0 km/h,21/01/2026 23:07:16,0 s,No,,,,Pending
BPB-761_EVO(8045663320),Storage Error,SERVOSA,Alarm End,21/01/2026 23:07:06,"0.0,0.0",21/01/2026 23:07:06,"0.0,0.0",NO:sd3 ; State:L1_Lost ; satellites:0,,0.0 km/h,0.0 km/h,21/01/2026 23:07:07,0 s,No,,,,Pending
BSE-825_EVO(9053657917),Storage Error,SERVOSA,Alarm End,21/01/2026 23:07:02,"0.0,0.0",21/01/2026 23:07:02,"0.0,0.0",NO:HDD ; State:L3_The disk cannot be mounted ; satellites:0,,0.0 km/h,0.0 km/h,21/01/2026 23:07:03,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:06:09,"-76.972183,-12.061281",21/01/2026 23:06:09,"-76.972183,-12.061281",NO:sd2 ; State:L1_Damage ; satellites:16,,61.19 km/h,61.19 km/h,21/01/2026 23:06:11,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:06:09,"-76.972183,-12.061281",21/01/2026 23:06:09,"-76.972183,-12.061281",NO:sd2 ; State:L1_Disk failure ; satellites:16,,61.19 km/h,61.19 km/h,21/01/2026 23:06:11,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:06:04,"-76.972511,-12.060576",21/01/2026 23:06:04,"-76.972511,-12.060576",NO:sd2 ; State:L1_Disk failure ; satellites:16,,60.08 km/h,60.08 km/h,21/01/2026 23:06:06,0 s,No,,,,Pending
BKK-833_EVO(8047699025),Storage Error,NOATUM,Alarm End,21/01/2026 23:05:52,"-75.051483,-15.133212",21/01/2026 23:05:52,"-75.051483,-15.133212","NO:HDD ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:18",,54.02 km/h,54.02 km/h,21/01/2026 23:05:54,0 s,No,,,,Pending
VDZ-853_EVO4(3070912791),Storage Error,CALEB,Alarm End,21/01/2026 23:05:24,"-76.963211,-12.199478",21/01/2026 23:05:24,"-76.963211,-12.199478",NO:sd1 ; State:L1_Lost ; satellites:20,,0.0 km/h,0.0 km/h,21/01/2026 23:05:25,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:04:54,"-78.308815,-9.478472",21/01/2026 23:04:54,"-78.308815,-9.478472",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:14,,26.69 km/h,26.69 km/h,22/01/2026 05:57:39,0 s,Yes,,,,Pending
M7Z-723_EVO4(8047425199),Storage Error,ACUARIO,Alarm End,21/01/2026 23:04:53,"-78.550484,-6.991553",21/01/2026 23:04:53,"-78.550484,-6.991553",NO:sd1 ; State:L1_Damage ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 23:04:54,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:04:16,"-78.926582,-7.213835",21/01/2026 23:04:16,"-78.926582,-7.213835",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:10,,38.86 km/h,38.86 km/h,21/01/2026 23:04:16,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:04:12,"-78.926865,-7.21364",21/01/2026 23:04:12,"-78.926865,-7.21364",NO:hdd ; State:L1_Damage ; satellites:10,,29.39 km/h,29.39 km/h,21/01/2026 23:04:12,0 s,No,,,,Pending
CBM-780_EVO4(9053080813),Storage Error,EL PROGRESO,Alarm End,21/01/2026 23:03:45,"-78.929039,-7.212208",21/01/2026 23:03:45,"-78.929039,-7.212208",NO:hdd ; State:L3_Cannot overwrite ; satellites:11,,34.57 km/h,34.57 km/h,21/01/2026 23:03:45,0 s,No,,,,Pending
BLI-834_EVO(9050382253),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 23:03:43,"-77.124191,-12.049077",21/01/2026 23:03:43,"-77.124191,-12.049077",NO:HDD ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 23:03:45,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:03:35,"-78.309845,-9.474367",21/01/2026 23:03:35,"-78.309845,-9.474367",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:14,,10.6 km/h,10.6 km/h,22/01/2026 05:57:39,0 s,Yes,,,,Pending
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 23:03:10,"-78.533806,-6.967078",21/01/2026 23:03:10,"-78.533806,-6.967078",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 23:03:10,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:03:05,"-76.988625,-12.038096",21/01/2026 23:03:05,"-76.988625,-12.038096",NO:sd2 ; State:L1_Damage ; satellites:16,,63.56 km/h,63.56 km/h,21/01/2026 23:03:07,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:03:05,"-76.988625,-12.038096",21/01/2026 23:03:05,"-76.988625,-12.038096",NO:sd2 ; State:L1_Disk failure ; satellites:16,,63.56 km/h,63.56 km/h,21/01/2026 23:03:07,0 s,No,,,,Pending
BUQ-911_EVO(6063464881),Storage Error,SATURNO CATALINA HUANCA,Alarm End,21/01/2026 23:02:48,"-76.147385,-13.815659",21/01/2026 23:02:48,"-76.147385,-13.815659",NO:hdd ; State:L1_Damage ; satellites:17,,72.85 km/h,72.85 km/h,21/01/2026 23:02:50,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:02:33,"-78.309219,-9.47257",21/01/2026 23:02:33,"-78.309219,-9.47257",NO:hdd ; State:L1_Damage ; satellites:15,,4.68 km/h,4.68 km/h,22/01/2026 05:57:39,0 s,Yes,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 23:02:11,"-78.309738,-9.472134",21/01/2026 23:02:11,"-78.309738,-9.472134",NO:hdd ; State:L1_Lost ; satellites:15,,26.41 km/h,26.41 km/h,22/01/2026 05:57:39,0 s,Yes,,,,Pending
TAG-833_EVO(8046997545),Storage Error,SERVOSA,Alarm End,21/01/2026 23:02:10,"-71.577278,-16.368113",21/01/2026 23:02:10,"-71.577278,-16.368113",NO:sd3 ; State:L1_Lost ; satellites:12,,5.58 km/h,5.58 km/h,21/01/2026 23:02:11,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:00:14,"-77.009933,-12.034955",21/01/2026 23:00:14,"-77.009933,-12.034955",NO:sd2 ; State:L1_Damage ; satellites:17,,60.66 km/h,60.66 km/h,21/01/2026 23:00:16,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 23:00:14,"-77.009933,-12.034955",21/01/2026 23:00:14,"-77.009933,-12.034955",NO:sd2 ; State:L1_Disk failure ; satellites:17,,60.66 km/h,60.66 km/h,21/01/2026 23:00:16,0 s,No,,,,Pending
BVR-756_EVO4(6063460566),Storage Error,RENTAEQUIPOS,Alarm End,21/01/2026 22:59:51,"-77.012421,-12.037175",21/01/2026 22:59:51,"-77.012421,-12.037175",NO:sd2 ; State:L1_Disk failure ; satellites:16,,53.55 km/h,53.55 km/h,21/01/2026 22:59:53,0 s,No,,,,Pending
BUQ-911_EVO(6063464881),Storage Error,SATURNO CATALINA HUANCA,Alarm End,21/01/2026 22:58:35,"-76.132622,-13.853305",21/01/2026 22:58:35,"-76.132622,-13.853305",NO:hdd ; State:L1_Damage ; satellites:17,,73.14 km/h,73.14 km/h,21/01/2026 22:58:37,0 s,No,,,,Pending
